龙江联通,rtp://239.3.1.133:8016
咪咕体育,http://39.134.66.66/PLTV/88888888/224/3221225654/index.m3u8
CCTV6,http://223.159.10.33:8099/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
邓丽君歌曲精选九首经典歌曲,https://vdse.bdstatic.com//432792ba00998e73655101c9e706e1e2.mp4
勇挑重担的矮獴(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8ef930c154a446d0a831d2dd93698fd2/1200.m3u8
安徽卫视,http://219.145.43.230:10000/rtp/239.112.205.72:5140$LR•IPV4『线路159』
江西卫视,http://117.27.190.42:9998/tsfile/live/23265_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路71』
云南卫视,http://171.108.239.80:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路27』
2008年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
辽宁卫视,http://14.19.198.125:9876/udp/239.77.1.103:5146$LR•IPV4『线路120』
江苏影视,http://223.110.243.134/PLTV/4/224/3221225937/index.m3u8
CCTV15,http://183.33.57.194:8686/udp/239.77.1.239:5146
CCTV13,http://219.159.194.197:8181/tsfile/live/0013_1.m3u8$LR•IPV4『线路114』
CCTV11,http://59.62.8.250:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路115』
甘肃卫视,http://118.249.23.89:9999/udp/239.76.246.94:1234$LR•IPV4『线路57』
安徽卫视,http://117.27.190.42:9998/tsfile/live/23261_1.m3u8?key=txiptv$LR•IPV4『线路186』
宁阳1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001071/index.m3u8
CHC高清电影,http://115.45.102.23:8888/udp/239.77.0.27:5146$LR•IPV4『线路6』
CCTV11,http://113.206.157.95:8005/udp/225.0.4.218:7980$LR•IPV4『线路28』
海口音乐广播,https://fanmingming.com/fm?id=1095
辽宁卫视,http://60.167.17.150:2000/rtp/238.1.78.21:6096$LR•IPV4『线路42』
宿迁音乐广播,https://fanmingming.com/fm?id=1323
河南卫视,http://116.117.106.4:8096/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路125』
宁夏少儿频道,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
伪装者,http://live.iill.top/yy.php?id=1354936244
靖天戏剧台,http://www.336699.live:1935/blockfour/4gtv-4gtv058.stream/playlist.m3u8
河南卫视,http://140.224.147.123:9999/rtp/239.61.2.59:8348$LR•IPV4『线路111』
深圳卫视,http://183.52.44.18:11/udp/239.77.1.148:5146
NEWTV动作电影,http://112.45.192.49:9999/udp/239.11.0.142:5140
青海卫视,http://1.70.35.72:8085/udp/239.1.1.53:8053$LR•IPV4『线路69』
军旅剧场,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
宜昌音乐生活广播,https://fanmingming.com/fm?id=1033
重庆卫视,http://123.138.216.44:9902/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://14.121.146.11:554/udp/239.77.0.230:5146$LR•IPV4『线路129』
平凉公共频道,http://pili-live-hls.182.i2863.com/i2863-182/live_182_203925.m3u8
佳嘉卡通,http://123.189.36.4:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://kms.erfiy.com:8884/udp/225.0.4.81:7980$LR•IPV4『线路165』
S亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
黔西南综合 (288p) [Geo-blocked],http://live.qxndt.com/channel2/sd/live.m3u8
CCTV9,http://58.17.48.228:808/hls/9/index.m3u8$LR•IPV4『线路127』
沧县电视二套,http://hebcx.chinashadt.com:2036/live/10002.stream/playlist.m3u8
一夜惊喜,https://vip.ffzy-play6.com/20221019/211_225bbe08/index.m3u8
四川卫视,http://kms.erfiy.com:8884/udp/225.0.4.204:7980$LR•IPV4『线路120』
浙江卫视,http://113.93.49.146:2000/udp/239.77.0.89:5146
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=bb7a87351717991430$LR•IPV4『线路88』
台视新闻,http://127.0.0.1:9978/proxy?do=yt&url=https://www.youtube.com/watch?v=xL0ch83RAK8
CCTV7,http://171.121.148.229:8100/rtp/226.0.2.159:9184$LR•IPV4『线路27』
新闻综合,http://180.164.89.43:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.108.239.79:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路68』
上海外语,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000001/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000001&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
湖南卫视,http://123.138.216.44:9902/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路91』
冬季传说雪鸮,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e76b2116c4514daea844fbdd1b56ab5d/1200.m3u8
新唐人加西台,https://live.ntdtv.com/cwlive220/playlist.m3u8
兖州新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226140/index.m3u8
CCTV9,http://123.183.76.88:808/hls/9/index.m3u8
东方卫视,http://27.11.53.41:8003/udp/225.0.4.80:7980$LR•IPV4『线路69』
河北卫视,http://123.189.36.39:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.189.36.39:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路47』
.海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?fmmv6
CCTV11,http://58.248.112.205:8006/GD_CUCC/G_CCTV-11-CQ.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBQtjk7PDi4fkN2nvO2gK27vcQcFLN2lXJ4FdJoL4kLn0
山东教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
CCTV14,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$LR•IPV6『线路7』
邹平电台,https://fanmingming.com/fm?id=1371
东方卫视,http://60.167.17.150:2000/rtp/238.1.78.163:7176$LR•IPV4『线路56』
泰安交通广播,https://fanmingming.com/fm?id=2295
解说_俗哥看电影,https://live.metshop.top/huya/15452736
江苏卫视,http://120.41.124.228:8888/rtp/239.61.2.30:8174$LR•IPV4『线路120』
长治都市音乐之声,https://fanmingming.com/fm?id=1825
NewTV_东北热剧,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
江西卫视,http://jxcbn.ws-cdn.gitv.tv/hls/JXWSHD/index.m3u8?gMac=unknown&livodToken=474c90d882097b2d562398658075287e1e21930013b659af3a1922509cd4bbd1_1720505073_604800&fromCDN=ws
甘肃卫视,http://1.203.184.43:4022/udp/225.1.8.162:8188$LR•IPV4『线路64』
CCTV4,http://183.30.199.180:8886/udp/239.77.1.166:5146$LR•IPV4『线路24』
沛县新闻综合,http://bb2b58.netsite.cc/proxy/2058383266/2058383266.m3u8
悸动,http://v4.qutoutiao.net/toutiao_video_zdgq_online_self/8d5a931398b35159a5cc10ab8312a1cc/hd.mp4
水牛向前冲(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/bda4b441c07e40cb8a418381d0506c80/1200.m3u8
CCTV10,http://116.116.119.83:9999/udp/239.125.2.61:4120$LR•IPV4『线路93』
贵州卫视,http://220.164.192.48:50085/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路67』
安徽农村广播,https://fanmingming.com/fm?id=604
刀郎的西海情歌,https://vd2.bdstatic.com/mda-nctex3rji1v42a0w/sc/cae_h264_delogo/1648464135631429287/mda-nctex3rji1v42a0w.mp4
新唐人加东台,https://live.ntdtv.com/mllive860/playlist.m3u8
新疆卫视,http://116.136.170.12/mgsp-tx.live.miguvideo.com/wd-xinjiangwssd-600/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
霸王别姬,https://vip.ffzy-play7.com/20221112/3726_f8288d50/index.m3u8
南通音乐生活广播,https://fanmingming.com/fm?id=875
CCTV5,http://1.203.184.43:4022/udp/225.1.8.93:8000$LR•IPV4『线路167』
安徽卫视,http://124.128.73.58:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路151』
湖北卫视,http://58.51.111.46:1111/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路91』
陕西卫视SD,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010113/1.m3u8
CCTV16,http://119.122.214.182:4022/udp/239.77.0.165:5146
高个子幸运儿,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0ea3dbe589a34258b6109229223de234/1200.m3u8
广东体育,http://113.86.204.79:9999/udp/239.77.0.112:5146
荆门教育频道,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
CCTV13,http://222.240.82.92:9901/tsfile/live/0013_1.m3u8
山东卫视,http://36.40.236.55:9999/tsfile/live/0143_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://123.189.36.39:9901/tsfile/live/1162_1.m3u8?key=txiptv&playlive=1&authid=0
螃蟹岛海战(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d784a777f3dd42b3b73be06858b71197/1200.m3u8
兵团卫视,https://test5.btzx.com.cn/live/2023bt.stream/playlist.m3u8$LR•IPV4『线路46』
CCTV12,http://114.252.229.26:9876/rtp/239.3.1.64:8124$LR•IPV4『线路146』
天津联通,rtp://239.3.1.148:8072
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
黑龙江卫视,http://171.217.146.243:4022/udp/239.93.0.183:5140
甘肃卫视,https://histar.zapi.us.kg/?id=gansu
CCTV10,http://14.121.146.11:554/udp/239.77.0.134:5146$LR•IPV4『线路104』
秘境之蛇,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c4e45ac9dd2642b6ae9fb95b470224a9/1200.m3u8
河南卫视,http://113.86.204.79:9999/udp/239.77.0.17:5146
百事通体育7 [Not 24/7],http://112.25.48.68/live/program/live/hdnba7/4000000/mnf.m3u8
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$LR•IPV4『线路3』
湖南卫视,http://113.117.216.251:8686/udp/239.77.1.29:5146$LR•IPV4『线路180』
深圳卫视,http://14.19.198.125:9876/udp/239.77.1.3:5146$LR•IPV4『线路113』
深圳卫视,http://39.77.3.5:8989/udp/239.253.254.91:8000$LR•IPV4『线路94』
河北卫视,http://113.93.49.88:2000/udp/239.77.0.148:5146
日照科技生活,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000263/index.m3u8
贵阳交通广播,https://fanmingming.com/fm?id=1286
CCTV3,http://36.40.236.55:9999/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://www.furymax.top:85/rtp/239.69.1.168:10644$LR•IPV4『线路122』
东方卫视,http://223.112.219.174:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://121.24.99.191:8090/hls/79/index.m3u8$LR•IPV4『线路173』
如东新闻综合 [Not 24/7],http://live.rdxmt.com/channels/rudong/news/flv:sd/live
CCTV14,http://nnth.7766.org:85//tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路45』
重庆卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS$LR•IPV6『线路36』
CCTV13,http://144.255.40.192:4022/udp/239.21.2.3:5002$LR•IPV4『线路36』
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV6『线路6』
江西卫视,http://171.217.146.243:4022/udp/239.93.0.134:5140
河南卫视,http://183.52.44.18:11/udp/239.77.0.17:5146
CCTV17,http://27.40.16.70:8114/GD_CUCC/G_CCTV-17-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
安徽-西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001
無綫新闻台,https://pull-f5-spe.ixigua.com/yeslivetv.com/446133069-816601364/index.m3u8
宁夏卫视,http://120.87.97.246:8114/GD.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKrEoOVZkTXPRpyu8Fec9vdCdoyO018NO14G7CqFI6mAm&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715182701912&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e5edd129ab3fd&FvSeid=77fd5578ee71bb73&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3108&Fsv_chan_hls_se_idx=25&Fsv_TBt=2287296&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_NINGXIA&Fsv_CMSID=GD_CUCC$LR•IPV4『线路19』
大湾区卫视,http://58.248.112.229:8114/GD.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKpcF6cxV02%2F2vamAvq3NTjZdp1PqnpHZJhFc1mqvBHwl&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715182632351&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e5e52029fd0c6&FvSeid=77fd5578ee70a687&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4393&Fsv_chan_hls_se_idx=25&Fsv_TBt=2287792&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_NANFANG&Fsv_CMSID=GD_CUCC
大理新闻综合频率,https://fanmingming.com/fm?id=1491
5首伤感情歌DJ,https://vdse.bdstatic.com//a34f76474b9bdfca8c487761861fb603.mp4
NewTV_爱情喜剧,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
云南卫视,http://119.129.205.172:4000/udp/239.253.43.37:5146
咪咕体育,http://39.134.66.66/PLTV/88888888/224/3221225650/index.m3u8
Liangshan TV [Not 24/7],http://118.122.2.29:9999/hls/47/index.m3u8
电影_盗墓,http://cfss.cc/cdn/hy/21059552.flv
内蒙古卫视,http://jxcbn.ws-cdn.gitv.tv/hls/NMGWS/index.m3u8?gMac=unknown&livodToken=2a83b67dcfa26ef08cccea70c6900e92c66ba17041ea398942b524ec061b5631_1720508642_604800&fromCDN=ws$LR•IPV4『线路56』
东方卫视,http://113.206.157.95:8003/udp/225.0.4.80:7980$LR•IPV4『线路64』
兵团卫视,http://171.108.239.99:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路8』
西藏卫视,http://117.169.120.140:8080/live/xizangstv/.m3u8
单县综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001079/index.m3u8
CCTV2,http://120.197.112.28:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路75』
贵州卫视,http://yubox.xyz/php/lngd.php?id=101$LR•IPV4『线路80』
黄飞鸿系列之一代宗师,https://vip.ffzy-play6.com/20221129/9335_097bc8c1/index.m3u8
贵州卫视,http://www.furymax.top:85/rtp/239.69.1.150:10536$LR•IPV4『线路155』
贵州卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000036/index.m3u8
河南卫视,http://120.41.124.228:8888/rtp/239.61.2.59:8348$LR•IPV4『线路84』
河南卫视,http://171.116.223.129:8085/rtp/226.0.2.52:8328$LR•IPV4『线路100』
明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8$LR•IPV4『线路1』
东森综合,p3p://108.181.20.159:60234/5fe8c5570001412994347b4506da6ebb$LR•IPV4『线路3』
手机,https://vip.ffzy-play6.com/20221019/107_6107b581/index.m3u8
新疆卫视,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000044/index.m3u8
CCTV11,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000497/index.m3u8$LR•IPV6『线路11』
宁夏卫视,http://111.225.115.176:808/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://58.215.231.60/live2.rxip.sc96655.com/live/xzwsH264_2000.m3u8$LR•IPV4『线路18』
CCTV17,http://117.27.190.42:9998/tsfile/live/23247_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路49』
纯享_4K,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/ott.mobaibox.com/PLTV/4/224/3221228242/index.m3u8
伤感的歌dj舞曲,https://vd3.bdstatic.com/mda-mkp9jemn6ux68bes/sc/cae_h264/1637740370400588867/mda-mkp9jemn6ux68bes.mp4
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
CCTV14,http://223.10.39.92:8083/udp/239.1.1.21:8021$LR•IPV4『线路154』
广东卫视,http://e58d3b.tv.netsite.cc/proxy/1094148202/1094148202.m3u8
CCTV16,http://58.42.184.110:8888/rtp/238.255.2.219:5999$LR•IPV4『线路23』
广东卫视,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路158』
湖南卫视,http://27.10.72.127:8003/udp/225.0.4.75:7980$LR•IPV4『线路141』
东方卫视,http://219.147.200.9:18080/newlive/live/hls/28/live.m3u8$LR•IPV4『线路194』
广东珠江,http://120.197.112.28:9901/tsfile/live/1019_1.m3u8
山东影视,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000337/index.m3u8
CCTV16,http://106.59.3.3:55555/udp/239.200.200.193:8776$LR•IPV4『线路49』
CCTV15,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV15/index.m3u8?gMac=unknown&livodToken=b714fc4aa91983a115cdc86176cd98542fc7be2916c39a626ef88fe721f90859_1720504745_604800&fromCDN=ws$LR•IPV4『线路101』
CCTV9,http://mail.petzhu.top:7000/rtp/239.254.200.59:8112$LR•IPV4『线路68』
天津卫视,http://36.40.236.58:9999/tsfile/live/0124_2.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路178』
天津卫视,http://123.163.55.234:9901/tsfile/live/0135_1.m3u8?key=txiptv$LR•IPV4『线路195』
深圳公共,http://119.122.214.182:4022/udp/239.77.1.178:5146
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8$LR•IPV4『线路14』
CCTV3,http://14.19.198.125:9876/udp/239.77.0.169:5146$LR•IPV4『线路83』
贵州卫视,http://113.93.49.146:2000/udp/239.77.1.221:5146
CCTV3,http://171.8.75.67:8011/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
广东珠江,p3p://108.181.20.159:60234/63fa66de000b08831b5b475e54e67ef1$LR•IPV4『线路14』
湖北卫视,http://111.14.181.15:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路110』
东南卫视,http://113.117.216.251:8686/udp/239.77.1.213:5146$LR•IPV4『线路135』
CCTV6,rtsp://115.153.254.81/PLTV/88888888/224/3221226909/65396493.smil$LR•IPV4『线路155』
莆田地方文艺广播,https://fanmingming.com/fm?id=2287
广州竞赛,https://histar.zapi.us.kg/?id=gzjs
辽宁卫视,http://58.23.26.184:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路88』
CCTV13,http://175.11.170.29:4022/udp/239.76.246.93:1234
CCTV4,http://61.136.67.238:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路163』
浙江经济广播,https://fanmingming.com/fm?id=460
CCTV11,http://qingcheng.pro:7890/udp/238.125.4.83:5140$LR•IPV4『线路102』
CGTN-法语,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63806fb631afe/index.m3u8?m3u8_level=2
解说_小川侃电影,https://live.metshop.top/huya/15870999
江苏优漫卡通,http://39.134.66.66/PLTV/88888888/224/3221225556/index.m3u8
唐河,http://live.dxhmt.cn:9081/tv/11328-1.m3u8
东方卫视,http://111.14.181.15:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路117』
河南卫视,http://22725y284r.yicp.fun:9902/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路104』
湖北卫视,http://118.249.23.89:9999/udp/239.76.246.193:1234$LR•IPV4『线路126』
乐山音乐交通广播,https://fanmingming.com/fm?id=2303
咪咕体育,http://39.134.66.66/PLTV/88888888/224/3221225643/index.m3u8
剧集_爱情公寓,http://cfss.cc/cdn/hy/11336726.flv
大悟综合 [Geo-blocked],http://yunshangdawu.live.tempsource.cjyun.org/videotmp/s10129-dwzhpd.m3u8
嘉佳卡通,http://119.135.1.50:9999/udp/239.77.0.179:5146
乌兰察布生活,http://pluslive.wrbtv.cn/wrbtv3/sd/live.m3u8?zneimd
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV
安徽卫视,http://183.185.172.208:8085/rtp/226.0.2.145:9072$LR•IPV4『线路127』
河北卫视,http://219.159.147.195:9901/tsfile/live/1035_1.m3u8?key=txiptv$LR•IPV4『线路174』
CCTV1,http://183.33.57.194:8686/udp/239.77.0.86:5146
云浮电台综合广播,https://fanmingming.com/fm?id=1844
兵团卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
东南卫视,http://22725y284r.yicp.fun:9902/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路113』
河北卫视,http://111.225.113.109:808/tsfile/live/0018_1.m3u8$LR•IPV4『线路108』
安徽卫视,http://182.138.161.192:8889/udp/239.93.1.106:5140$LR•IPV4『线路119』
上海卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225735/index.m3u8
辽宁卫视,http://58.57.21.166:9901/tsfile/live/0121_1.m3u8
「虎牙」王者荣耀 1,http://live.iill.top/huya.php?id=660002
东方卫视,http://27.40.16.70:8114/GD_CUCC/G_DONGFANG-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKvFI8ayEeoekFD8P08%2F7EXHQHvoSr2x4xkdtxQfHt6cg&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715178761860&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e4014f3eb28dc&FvSeid=77fd5578ee342bde&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4254&Fsv_chan_hls_se_idx=49&Fsv_TBt=8467904&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_DONGFANG-CQ&Fsv_CMSID=GD_CUCC
